Lead ID,Evidence ID,Evidence Type,Claim,Source URL,Source Name,Checked At,Reliability,Run ID,Campaign ID
N5K-0301,N5K-0301-E01,LEGAL_SCALE,"ООО «МЕТАКОММЕРС», ИНН 7702402190, ОГРН 1167746546659; действует; выручка 205 059 000 ₽ за 2025 год; ССЧ 21.",https://companies.rbc.ru/id/1167746546659-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-metakommers/,РБК Компании,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0301,N5K-0301-E02,SIGNAL,"Стратегическая трансформация от кастомных B2B-сервисов к масштабируемым продуктам; коммерческая стратегия, новые каналы, перезапуск воронки и CRM.",https://hh.ru/vacancy/129546872,HeadHunter,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0301,N5K-0301-E03,CONTACT,Официальные контакты: hello@metacommerce.ru; +7 495 374-73-41.,https://www.metacommerce.ru/resources/about,Metacommerce official site,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0302,N5K-0302-E01,LEGAL,"ООО «СИСТЕМНЫЕ БИЗНЕС РЕШЕНИЯ», ИНН 6670083405, ОГРН 1056603539541; действует; директор Быков Геннадий Алексеевич.",https://artgk.ru/company/requisites/,ARTGK official site,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0302,N5K-0302-E02,SCALE,Выручка 45 226 000 ₽ за 2025 год; актуальная численность 13–14 сотрудников.,https://companies.rbc.ru/id/1056603539541-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-sistemnyie-biznes-resheniya/,РБК Компании / актуальные реестровые агрегаторы,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0302,N5K-0302-E03,SIGNAL,"Следующий этап роста; нужен РОП, который строит систему, масштабирует результат и управляет цифрами.",https://ufa.hh.ru/vacancy/129792938,HeadHunter,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0302,N5K-0302-E04,CONTACT,Официальные контакты: +7 347 200-85-18; sale@artgk.ru.,https://artgk.ru/contacts/,ARTGK official site,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0303,N5K-0303-E01,LEGAL_SCALE,"ООО «ДЮКС», ИНН 7710941397, ОГРН 1137746493697; действует; Орлов Денис Владимирович — генеральный директор и 100% учредитель; 34 сотрудника; выручка 725,9 млн ₽ за 2025 год.",https://reputation.ru/ogrn/1137746493697,Актуальные реестровые данные,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0303,N5K-0303-E02,SIGNAL,"Планы активного роста: стратегия 1–3 года, рост выручки и прибыли, новые продукты, партнёрства, CRM, unit economics и команда развития/продаж.",https://hh.ru/vacancy/129626471,HeadHunter,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
N5K-0303,N5K-0303-E03,CONTACT,Официальные контакты: +7 495 657-87-07; info@duxm.ru.,https://duxm.ru/kontaktyi,DUX official site,2026-08-17T13:05:00+03:00,HIGH,N5K-20260817-277,new_5000
